numberid,day,month,year,hour,station,lat,lon,depth,taxon,category,fluorescence,oxygen,salinity,temperature
5169,9,9,2021,10,218,-22.96335,-41.95588,9,Chaetognatha,Gelatinous,NA,NA,34.7,21.5507
5170,9,9,2021,10,218,-22.96335,-41.95588,9,Maxillopoda,Copepoda,NA,NA,34.7,21.5507
5156,9,9,2021,10,218,-22.96335,-41.95588,9,Calanoida,Copepoda,NA,NA,34.7,21.5507
5091,9,9,2021,10,218,-22.96335,-41.95588,9,Oncaea,Outros,NA,NA,34.7,21.5507
5153,9,9,2021,10,218,-22.96335,-41.95588,9,Maxillopoda,Copepoda,NA,NA,34.7,21.5507
5154,9,9,2021,10,218,-22.96335,-41.95588,9,Calanoida,Copepoda,NA,NA,34.7,21.5507
5148,9,9,2021,10,218,-22.96335,-41.95588,9,Maxillopoda,Copepoda,NA,NA,34.7,21.5507
5155,9,9,2021,10,218,-22.96335,-41.95588,9,Maxillopoda,Copepoda,NA,NA,34.7,21.5507
4937,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4940,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4887,9,9,2021,10,218,-22.96335,-41.95588,10,Bacillariophyceae,Diatoms,NA,NA,34.8,21.5567
4941,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4889,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4891,9,9,2021,10,218,-22.96335,-41.95588,10,Salpa,Outros,NA,NA,34.8,21.5567
4892,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4938,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4890,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4939,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4952,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4953,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4942,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4943,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4944,9,9,2021,10,218,-22.96335,-41.95588,10,Oncaea,Outros,NA,NA,34.8,21.5567
4945,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4946,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4947,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4948,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4949,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4936,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4975,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4951,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4882,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4883,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4884,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4885,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4886,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4929,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4888,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4931,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4932,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4933,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4934,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4935,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4893,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4976,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4977,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4978,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4979,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4980,9,9,2021,10,218,-22.96335,-41.95588,10,Bacillariophyceae,Diatoms,NA,NA,34.8,21.5567
4981,9,9,2021,10,218,-22.96335,-41.95588,10,Oncaea,Outros,NA,NA,34.8,21.5567
4982,9,9,2021,10,218,-22.96335,-41.95588,10,Decapoda,Outros,NA,NA,34.8,21.5567
4983,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4984,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4985,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4986,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4987,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4950,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4989,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4990,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4991,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4992,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4993,9,9,2021,10,218,-22.96335,-41.95588,10,Brachyura,Outros,NA,NA,34.8,21.5567
4954,9,9,2021,10,218,-22.96335,-41.95588,10,Bacillariophyceae,Diatoms,NA,NA,34.8,21.5567
4955,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4956,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4957,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4958,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4959,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4960,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4961,9,9,2021,10,218,-22.96335,-41.95588,10,Radiolaria,Radiolaria,NA,NA,34.8,21.5567
4962,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4963,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4964,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4965,9,9,2021,10,218,-22.96335,-41.95588,10,Corycaeus,Copepoda,NA,NA,34.8,21.5567
4966,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4967,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4968,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4930,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4970,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4971,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4972,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4973,9,9,2021,10,218,-22.96335,-41.95588,10,Radiolaria,Radiolaria,NA,NA,34.8,21.5567
4974,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4988,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4907,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4894,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4895,9,9,2021,10,218,-22.96335,-41.95588,10,Chaetognatha,Gelatinous,NA,NA,34.8,21.5567
4896,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4897,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4898,9,9,2021,10,218,-22.96335,-41.95588,10,Cirripedia,Outros,NA,NA,34.8,21.5567
4899,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4900,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4901,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4902,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4903,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4904,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
5001,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
5002,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4908,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4909,9,9,2021,10,218,-22.96335,-41.95588,10,Bacillariophyceae,Diatoms,NA,NA,34.8,21.5567
4910,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4911,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4994,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4995,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4996,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4997,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4998,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4999,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
5000,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4918,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4905,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
5003,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
5004,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
5005,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
5006,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
5007,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
5008,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
5009,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
5010,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
5011,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
5012,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4917,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4922,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4919,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4906,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4921,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4913,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4923,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4924,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4912,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4969,9,9,2021,10,218,-22.96335,-41.95588,10,Corycaeus,Copepoda,NA,NA,34.8,21.5567
4914,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4915,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4916,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4925,9,9,2021,10,218,-22.96335,-41.95588,10,Calanoida,Copepoda,NA,NA,34.8,21.5567
4926,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4927,9,9,2021,10,218,-22.96335,-41.95588,10,Radiolaria,Radiolaria,NA,NA,34.8,21.5567
4920,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4928,9,9,2021,10,218,-22.96335,-41.95588,10,Maxillopoda,Copepoda,NA,NA,34.8,21.5567
4688,9,9,2021,10,218,-22.96335,-41.95588,11,Brachyura,Outros,NA,NA,35.9,21.5629
4686,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4813,9,9,2021,10,218,-22.96335,-41.95588,11,Bacillariophyceae,Diatoms,NA,NA,35.9,21.5629
4696,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4695,9,9,2021,10,218,-22.96335,-41.95588,11,Brachyura,Outros,NA,NA,35.9,21.5629
4812,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4698,9,9,2021,10,218,-22.96335,-41.95588,11,Radiolaria,Radiolaria,NA,NA,35.9,21.5629
4699,9,9,2021,10,218,-22.96335,-41.95588,11,Melosira,Diatoms,NA,NA,35.9,21.5629
4694,9,9,2021,10,218,-22.96335,-41.95588,11,Melosira,Diatoms,NA,NA,35.9,21.5629
4697,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4702,9,9,2021,10,218,-22.96335,-41.95588,11,Radiolaria,Radiolaria,NA,NA,35.9,21.5629
4703,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4704,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4689,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4690,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4691,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4692,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4814,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4828,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4829,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4830,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4700,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4701,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4845,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4846,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4687,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4848,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4849,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4850,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4851,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4852,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4693,9,9,2021,10,218,-22.96335,-41.95588,11,Melosira,Diatoms,NA,NA,35.9,21.5629
4815,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4816,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4817,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4818,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4819,9,9,2021,10,218,-22.96335,-41.95588,11,Gracila,Outros,NA,NA,35.9,21.5629
4820,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4821,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4822,9,9,2021,10,218,-22.96335,-41.95588,11,Radiolaria,Radiolaria,NA,NA,35.9,21.5629
4823,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4824,9,9,2021,10,218,-22.96335,-41.95588,11,Radiolaria,Radiolaria,NA,NA,35.9,21.5629
4825,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4826,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4827,9,9,2021,10,218,-22.96335,-41.95588,11,Bacillariophyceae,Diatoms,NA,NA,35.9,21.5629
4705,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4706,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4707,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4708,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4831,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4832,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4833,9,9,2021,10,218,-22.96335,-41.95588,11,Radiolaria,Radiolaria,NA,NA,35.9,21.5629
4834,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4835,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4836,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4837,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4838,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4839,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4840,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4841,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4842,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4843,9,9,2021,10,218,-22.96335,-41.95588,11,Radiolaria,Radiolaria,NA,NA,35.9,21.5629
4844,9,9,2021,10,218,-22.96335,-41.95588,11,Pteropoda,Outros,NA,NA,35.9,21.5629
4763,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4764,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4765,9,9,2021,10,218,-22.96335,-41.95588,11,Brachyura,Outros,NA,NA,35.9,21.5629
4766,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4767,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4768,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4769,9,9,2021,10,218,-22.96335,-41.95588,11,Bacillariophyceae,Diatoms,NA,NA,35.9,21.5629
4770,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4853,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4854,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4855,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4856,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4857,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4858,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4859,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4860,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4861,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4862,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4863,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4864,9,9,2021,10,218,-22.96335,-41.95588,11,Radiolaria,Radiolaria,NA,NA,35.9,21.5629
4865,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4866,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4867,9,9,2021,10,218,-22.96335,-41.95588,11,Radiolaria,Radiolaria,NA,NA,35.9,21.5629
4868,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4869,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4870,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4871,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4872,9,9,2021,10,218,-22.96335,-41.95588,11,Radiolaria,Radiolaria,NA,NA,35.9,21.5629
4873,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4874,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4875,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4876,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4877,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4878,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4879,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4880,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4881,9,9,2021,10,218,-22.96335,-41.95588,11,Bacillariophyceae,Diatoms,NA,NA,35.9,21.5629
4760,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4761,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4762,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4684,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4685,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4805,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4806,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4807,9,9,2021,10,218,-22.96335,-41.95588,11,Calanoida,Copepoda,NA,NA,35.9,21.5629
4808,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
4809,9,9,2021,10,218,-22.96335,-41.95588,11,Maxillopoda,Copepoda,NA,NA,35.9,21.5629
